uniq_id,product_name,product_category_tree,pid,retail_price,discounted_price,discount,description,overall_rating,brand,product_specifications,percentage_discount
e5a5956dc69034776fa093f891ff9a44,adidas solid men's track top,"['clothing', ""men's clothing"", 'sports wear', 'track tops', 'adidas track tops', ""adidas solid men's track top""]",tktebgck4zvwzezs,2999.0,1949.0,35.01,"specifications of adidas solid men's track top track top details sleeve full sleeve closure zipper fabric cotton, polyester pockets kangaroo pockets at front design logo on chest general details pattern solid ideal for men's occasion sports fabric care machine wash as per tag, do not dry clean, do not bleach, iron steam or dry as per tag additional details other details hooded style code ess premfz hood blue",1,adidas,"sleeve: full sleeve closure: zipper fabric: cotton, polyester pockets: kangaroo pockets at front design: logo on chest pattern: solid ideal for: men's occasion: sports other details: hooded style code: ess premfz hood blue",35.01167055685229
22c99ed573f0f279330eb5c4b61943ba,carsizzler car storage bag,"['automotive', 'accessories & spare parts', 'car interior & exterior', 'car interior', 'car hanging organizers', 'carsizzler car storage bag (4 l)']",cahege3sqcaeje4r,999.0,499.0,50.05,"carsizzler car storage bag (4 l) price: rs. 499 this product is crafted using waterproof fabric. according to different items designed different pockets, it can store the following items: snacks, cell phones, drinks, water bottles, umbrellas, books, pens, chewing gum and any other small things you want. material: waterproof fabric bag size: 22 x 15 inches gross weight/package: 0.23 ( kg ) color available: black attaches to front seat headrest with straps provided keeps your vehicles interior well organised,specifications of carsizzler car storage bag (4 l) general fastening type hook brand carsizzler mounted on headrest model number premium black bso57 vehicle brand renault type storage bag water resistant yes material nylon capacity 4 l color black dimensions height 25 cm width 20 cm depth 25 cm in the box sales package 1 car hanging organizer",no rating available,carsizzler,fastening type: hook brand: carsizzler mounted on: headrest model number: premium black bso57 vehicle brand: renault type: storage bag water resistant: yes material: nylon capacity: 4 l color: black height: 25 cm width: 20 cm depth: 25 cm sales package: 1 car hanging organizer,50.050050050050054
657d775c1e14e12c124f30bf0cb6329d,dinoimpex balloon and beyblade set combo,"['toys & school supplies', 'musical instruments & toys', 'dinoimpex musical instruments & toys', 'dinoimpex balloon and beyblade set combo (multic...']",mtyegua2vuj9udgx,1099.0,419.0,61.87,"key features of dinoimpex balloon and beyblade set combo great fun for parties, celebrations a sure proof way to liven up any party perfect for both kids and adults perfect product for holi celebration and 4d system,dinoimpex balloon and beyblade set combo (multicolor) price: rs. 419 grab your all time favorite 4d beyblades with free stickers inside.. ordernow!!!,specifications of dinoimpex balloon and beyblade set combo (multicolor) product dimensions product weight 500 g important note the color of some product parts may vary from what is shown in the image general age group 4 - 14 years ideal for boys, girls type musical instruments material metal, plastic character musical instruments power features rechargeable yes battery type 1 in the box spinning toys and musical learning toys",no rating available,dinoimpex,"product weight: 500 g age group: 4 - 14 years ideal for: boys, girls type: musical instruments material: metal, plastic character: musical instruments rechargeable: yes battery type: 1",61.874431301182895
325219965bcc0a6b5b14f2bf0482de4b,aroma care intense color nail polish combo 175078 49.5 ml,"['beauty and personal care', 'makeup', 'nails', 'nail polishes', 'aroma care nail polishes', 'aroma care intense color nail polish combo 17507...']",nlpegumnpuqxbwqy,600.0,199.0,66.83,"key features of aroma care intense color nail polish combo 175078 49.5 ml made in india good for nails fast dry new 60 colours,aroma care intense color nail polish combo 175078 49.5 ml (multicolor,) price: rs. 199 first apply a aroma care clear base coat to help your nail color last longer. with one sweep, paint the first line of nail polish starting from the base to the tip. then apply color to the rest of the nail.,specifications of aroma care intense color nail polish combo 175078 49.5 ml (multicolor,) nail polish traits quantity 49.5 ml shade multicolor, organic yes warranty after use no exchange no return in the box 5 nail polishs additional traits no exchange. no return. no warranty. color fidelity:the colors displayed here are indicative and may not be precise representations of actual shades due to variance in monitor calibrations and resolution as well as screen settings.",no rating available,aroma care,"quantity: 49.5 ml shade: multicolor, organic: yes",66.83333333333333
909cb12859385aaeda18e0fe72de3db3,shortkut enterprises model no 456 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 456 mobile/tablet ...']",acceguy9xyxumrda,1200.0,449.0,62.58,"key features of shortkut enterprises model no 456 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 456 mobile/tablet speaker (white, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 456 color white power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 456 color: white power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
b341fafb3d2f2309b3fb4011a15d5a7e,shortkut enterprises model no 428 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 428 mobile/tablet ...']",acceguy72cywxaew,1200.0,449.0,62.58,"key features of shortkut enterprises model no 428 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 428 mobile/tablet speaker (blue, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 428 color blue power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 428 color: blue power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
9d29ed0fd80d3b8d091ef132333c577d,shortkut enterprises model no 483 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 483 mobile/tablet ...']",acceguy9bnmcfz8p,1200.0,449.0,62.58,"key features of shortkut enterprises model no 483 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 483 mobile/tablet speaker (pink, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 483 color pink power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 483 color: pink power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
66a5a21ea332aefcc7b90dbad94053aa,aroma care intense color nail polish combo 175057 49.5 ml,"['beauty and personal care', 'makeup', 'nails', 'nail polishes', 'aroma care nail polishes', 'aroma care intense color nail polish combo 17505...']",nlpegumhngby8dcc,600.0,199.0,66.83,"specifications of aroma care intense color nail polish combo 175057 49.5 ml (multicolor,) nail polish traits quantity 49.5 ml shade multicolor, organic yes warranty after use no exchange no return additional traits no exchange. no return. no warranty. color fidelity:the colors displayed here are indicative and may not be precise representations of actual shades due to variance in monitor calibrations and resolution as well as screen settings. in the box 5 nail polishs",no rating available,aroma care,"quantity: 49.5 ml shade: multicolor, organic: yes",66.83333333333333
41df4a533e6c6ed786bba32d5c232cf3,shortkut enterprises model no 476 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 476 mobile/tablet ...']",acceguy9jucx2sgp,1200.0,449.0,62.58,"key features of shortkut enterprises model no 476 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 476 mobile/tablet speaker (white, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 476 color white power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 476 color: white power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
1486a2a3b1c2a30a6795218dec50548b,i know men's solid casual dark blue shirt,"['clothing', ""men's clothing"", 'ethnic wear', 'shirts', 'i know shirts', ""i know men's solid casual dark blue shirt""]",shteev5fxesxzc6c,2199.0,934.0,57.53,"key features of i know men's solid casual dark blue shirt i know stylish and trendy cotton navy blue shirt,specifications of i know men's solid casual dark blue shirt general details pattern solid occasion casual ideal for men's shirt details sleeve full sleeve number of contents in sales package pack of 1 brand fit slim fabric cotton fit slim additional details style code ikmdwwf13sh108 in the box 1 shirt fabric care hand wash",no rating available,i know,pattern: solid occasion: casual ideal for: men's sleeve: full sleeve number of contents in sales package: pack of 1 brand fit: slim fabric: cotton fit: slim style code: ikmdwwf13sh108,57.52614824920418
99aca05e49a238aa678f6c662694f120,shortkut enterprises model no 477 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 477 mobile/tablet ...']",acceguy9uy7uqtnf,1200.0,449.0,62.58,"key features of shortkut enterprises model no 477 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 477 mobile/tablet speaker (green, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 477 color green power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 477 color: green power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
1141b984793317ff4fe0919916c60bac,shortkut enterprises model no 497 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 497 mobile/tablet ...']",acceguyavvwtftf6,1200.0,449.0,62.58,"key features of shortkut enterprises model no 497 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 497 mobile/tablet speaker (green, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 497 color green power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 497 color: green power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
438fa99cc9e09a5da0ce631d3eee1217,shortkut enterprises model no 460 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 460 mobile/tablet ...']",acceguy9fzgsgfup,1200.0,449.0,62.58,"key features of shortkut enterprises model no 460 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 460 mobile/tablet speaker (black, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 460 color black power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 460 color: black power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
b69196623f60dbfcac5eb63dbcb05fd7,aroma care intense color nail polish combo 175027 49.5 ml,"['beauty and personal care', 'makeup', 'nails', 'nail polishes', 'aroma care nail polishes', 'aroma care intense color nail polish combo 17502...']",nlpegumzwfsezshz,600.0,199.0,66.83,"key features of aroma care intense color nail polish combo 175027 49.5 ml made in india good for nails fast dry new 60 colours,aroma care intense color nail polish combo 175027 49.5 ml (multicolor,) price: rs. 199 first apply a aroma care clear base coat to help your nail color last longer. with one sweep, paint the first line of nail polish starting from the base to the tip. then apply color to the rest of the nail.,specifications of aroma care intense color nail polish combo 175027 49.5 ml (multicolor,) nail polish traits quantity 49.5 ml shade multicolor, organic yes warranty after use no exchange no return additional traits no exchange. no return. no warranty. color fidelity:the colors displayed here are indicative and may not be precise representations of actual shades due to variance in monitor calibrations and resolution as well as screen settings. in the box 5 nail polishs",no rating available,aroma care,"quantity: 49.5 ml shade: multicolor, organic: yes",66.83333333333333
817a571748660dcfe9d8b2ad6cef65b9,shortkut enterprises model no 434 mobile/tablet speaker,"['mobiles & accessories', 'mobile accessories', 'speakers', 'shortkut enterprises speakers', 'shortkut enterprises model no 434 mobile/tablet ...']",acceguy8qwcbhfvf,1200.0,449.0,62.58,"key features of shortkut enterprises model no 434 mobile/tablet speaker type - mobile/tablet speaker configuration - single unit channel power output - 3w frequency response - 20-20000hz,specifications of shortkut enterprises model no 434 mobile/tablet speaker (pink, single unit channel channel) in the box sales package 1 speaker 1 usb cable general brand shortkut enterprises type mobile/tablet speaker configuration single unit channel channel model id model no 434 color pink power power output 3w power source rechargeable battery audio features impedance 4 ohms total power output rms (w) 3w frequency response 20-20000hz connectivity memory card slot no",no rating available,shortkut enterprises,sales package: 1 speaker 1 usb cable brand: shortkut enterprises type: mobile/tablet speaker configuration: single unit channel channel model id: model no 434 color: pink power output: 3w power source: rechargeable battery impedance: 4 ohms total power output rms (w): 3w frequency response: 20-20000hz memory card slot: no,62.583333333333336
aa98d4c65c5db0dca56fe42628762115,aroma care intense color nail polish combo 175007 49.5 ml,"['beauty and personal care', 'makeup', 'nails', 'nail polishes', 'aroma care nail polishes', 'aroma care intense color nail polish combo 17500...']",nlpegumn6h7yzu9y,600.0,199.0,66.83,"key features of aroma care intense color nail polish combo 175007 49.5 ml made in india good for nails fast dry new 60 colours,aroma care intense color nail polish combo 175007 49.5 ml (multicolor,) price: rs. 199 first apply a aroma care clear base coat to help your nail color last longer. with one sweep, paint the first line of nail polish starting from the base to the tip. then apply color to the rest of the nail.,specifications of aroma care intense color nail polish combo 175007 49.5 ml (multicolor,) nail polish traits quantity 49.5 ml shade multicolor, organic yes warranty after use no exchange no return additional traits no exchange. no return. no warranty. color fidelity:the colors displayed here are indicative and may not be precise representations of actual shades due to variance in monitor calibrations and resolution as well as screen settings. in the box 5 nail polishs",no rating available,aroma care,"quantity: 49.5 ml shade: multicolor, organic: yes",66.83333333333333
1c61caee323fce6e2cb487cd929b1a02,street london lace up,"['footwear', ""men's footwear"", 'casual shoes', 'street london casual shoes', 'street london lace up']",shoehrgrfu7rw6by,1299.0,799.0,38.49,specifications of street london lace up general ideal for men occasion casual shoe details heel height 0 inch outer material canvas color red,no rating available,street london,ideal for: men occasion: casual heel height: 0 inch outer material: canvas color: red,38.49114703618168
be791cb5a647129ec9412ab07214c519,ennoble slim fit men's grey trousers,"['clothing', ""men's clothing"", 'trousers', 'ennoble trousers', ""ennoble slim fit men's grey trousers""]",troegzmrnerwaheb,1199.0,1199.0,0.0,specifications of ennoble slim fit men's grey trousers general details occasion casual ideal for men's color grey trouser details number of contents in sales package pack of 1 fabric cotton type chinos fit slim fit in the box 1 trouser additional details style code ench1027 fabric care hand wash,no rating available,ennoble,occasion: casual ideal for: men's color: grey number of contents in sales package: pack of 1 fabric: cotton type: chinos fit: slim fit style code: ench1027,0.0
de815cbf1decd18bd0bf53a4af3a5383,leebo led headlight for bajaj pulsar 150,"['automotive', 'car & bike accessories', 'car & bike lighting', 'car lighting', 'car headlights', 'leebo led headlight for bajaj pulsar 150']",hluejq3tart8ybkj,3000.0,1500.0,50.0,"key features of leebo led headlight for bajaj pulsar 150 6000k 4800 lm best light for bike good heat dissipation,leebo led headlight for bajaj pulsar 150 price: rs. 1,500 super high power cree led headlight for bikes. features: vacuum red copper thermal conduction tube inside, can transfer more heat, red copper heat dissipation belt to get heat dissipation better. cree-xhp-50 led chip, antidust & waterproof rating ip68, best in class product with high/low beam. high intensity cob led,dc12v-24v for most motorcycle. 6000k xenon white and 4200lm super bright. life span: +30000 hours, easy to install, better heat disspation compatible with bike, light range 200 mtr. headlight voltage: dc12v/dc24v lamp type: led certification: rohs ce model number: h4 color: 6000k led power: 40w lumen: 4800lm material: red copper+aviation aluminum led chip: cree waterproof rate: ip68 waterproof product name: led head lamp lifespan: 30000 hours usage: car / bike head light make sure h4 bulb type is used in your vehical.,specifications of leebo led headlight for bajaj pulsar 150 general brand leebo housing color black beam type high beam, low beam light source led type headlight finish aluminium number of bulbs 1 installation position center suitable for bike with bulb yes vehicle model name pulsar 150 model number super_led10 vehicle brand bajaj in the box 1 head light unit dimensions weight 0.2 kg width 50 mm depth 50 mm power features power consumption 40 w illumination features light color white additional features corrosion resistant yes scratch resistant yes certification cree",no rating available,leebo,"brand: leebo housing color: black beam type: high beam, low beam light source: led type: headlight finish: aluminium number of bulbs: 1 installation position: center suitable for: bike with bulb: yes vehicle model name: pulsar 150 model number: super_led10 vehicle brand: bajaj weight: 0.2 kg width: 50 mm depth: 50 mm power consumption: 40 w light color: white corrosion resistant: yes scratch resistant: yes certification: cree",50.0
5bdc28e6d3ba888eb56d32c5218c14eb,leebo led headlight for honda cb,"['automotive', 'car & bike accessories', 'car & bike lighting', 'car lighting', 'car headlights', 'leebo led headlight for honda cb']",hluejq3uvgnxspzg,3000.0,1500.0,50.0,"key features of leebo led headlight for honda cb 6000k 4800 lm best light for bike good heat dissipation,leebo led headlight for honda cb price: rs. 1,500 super high power cree led headlight for bikes. features: vacuum red copper thermal conduction tube inside, can transfer more heat, red copper heat dissipation belt to get heat dissipation better. cree-xhp-50 led chip, antidust & waterproof rating ip68, best in class product with high/low beam. high intensity cob led,dc12v-24v for most motorcycle. 6000k xenon white and 4200lm super bright. life span: +30000 hours, easy to install, better heat disspation compatible with bike, light range 200 mtr. headlight voltage: dc12v/dc24v lamp type: led certification: rohs ce model number: h4 color: 6000k led power: 40w lumen: 4800lm material: red copper+aviation aluminum led chip: cree waterproof rate: ip68 waterproof product name: led head lamp lifespan: 30000 hours usage: car / bike head light make sure h4 bulb type is used in your vehical.,specifications of leebo led headlight for honda cb general brand leebo housing color black beam type high beam, low beam light source led type headlight finish aluminium number of bulbs 1 installation position center suitable for bike with bulb yes vehicle model name cb model number super_led58 vehicle brand honda in the box 1 head light unit dimensions weight 0.2 kg width 50 mm depth 50 mm power features power consumption 40 w illumination features light color white additional features corrosion resistant yes scratch resistant yes certification cree",no rating available,leebo,"brand: leebo housing color: black beam type: high beam, low beam light source: led type: headlight finish: aluminium number of bulbs: 1 installation position: center suitable for: bike with bulb: yes vehicle model name: cb model number: super_led58 vehicle brand: honda weight: 0.2 kg width: 50 mm depth: 50 mm power consumption: 40 w light color: white corrosion resistant: yes scratch resistant: yes certification: cree",50.0
f4e7f269319ba9cf5507a9e2febacbf5,kohl wine bag yellow,"['baby care', 'feeding & nursing', 'bottles & accessories', 'bottle covers', 'kohl bottle covers', 'kohl wine bag yellow (yellow)']",btcejqynbkznzdks,213.0,170.0,20.19,"key features of kohl wine bag yellow easy to carry giftbags jutebags bits&bobs,specifications of kohl wine bag yellow (yellow) general brand kohl insulated no type bottle cover series wine bags material jute washable yes model name wine bag yellow ideal for boys, girls model id 3 color yellow size large in the box number of contents in sales package 1 sales package bottle cover additional features easy to carry, giftbags, jutebags, bits&bobs",no rating available,kohl,"brand: kohl insulated: no type: bottle cover series: wine bags material: jute washable: yes model name: wine bag yellow ideal for: boys, girls model id: 3 color: yellow size: large number of contents in sales package: 1 sales package: bottle cover",20.187793427230048
93a04e00d364c5562f57479b6f089860,inc.5 women wedges,"['footwear', ""women's footwear"", 'wedges', 'inc.5 women wedges']",sndejpzmfgsvraxd,1790.0,1790.0,0.0,"key features of inc.5 women wedges occasion: casual material: patent leather color: black heel height: 2,specifications of inc.5 women wedges general occasion casual ideal for women sandal details closure slip on sole material eva weight 500 g (per single sandal) - weight of the product may vary depending on size. type wedges heel height 2 inch outer material patent leather color black",no rating available,inc.5,occasion: casual ideal for: women closure: slip on sole material: eva weight: 500 g (per single sandal) - weight of the product may vary depending on size. type: wedges heel height: 2 inch outer material: patent leather color: black,0.0
07edc46c9df3b1d62f80eba43703c102,leebo led headlight for suzuki sling,"['automotive', 'car & bike accessories', 'car & bike lighting', 'car lighting', 'car headlights', 'leebo led headlight for suzuki sling']",hluejq3s5ptuuduh,3000.0,1500.0,50.0,"key features of leebo led headlight for suzuki sling 6000k 4800 lm best light for bike good heat dissipation,leebo led headlight for suzuki sling price: rs. 1,500 super high power cree led headlight for bikes. features: vacuum red copper thermal conduction tube inside, can transfer more heat, red copper heat dissipation belt to get heat dissipation better. cree-xhp-50 led chip, antidust & waterproof rating ip68, best in class product with high/low beam. high intensity cob led,dc12v-24v for most motorcycle. 6000k xenon white and 4200lm super bright. life span: +30000 hours, easy to install, better heat disspation compatible with bike, light range 200 mtr. headlight voltage: dc12v/dc24v lamp type: led certification: rohs ce model number: h4 color: 6000k led power: 40w lumen: 4800lm material: red copper+aviation aluminum led chip: cree waterproof rate: ip68 waterproof product name: led head lamp lifespan: 30000 hours usage: car / bike head light make sure h4 bulb type is used in your vehical.,specifications of leebo led headlight for suzuki sling general brand leebo housing color black beam type high beam, low beam light source led type headlight finish aluminium number of bulbs 1 installation position center suitable for bike with bulb yes vehicle model name sling model number super_led38 vehicle brand suzuki in the box 1 head light unit dimensions weight 0.2 kg width 50 mm depth 50 mm power features power consumption 40 w illumination features light color white additional features corrosion resistant yes scratch resistant yes certification cree",no rating available,leebo,"brand: leebo housing color: black beam type: high beam, low beam light source: led type: headlight finish: aluminium number of bulbs: 1 installation position: center suitable for: bike with bulb: yes vehicle model name: sling model number: super_led38 vehicle brand: suzuki weight: 0.2 kg width: 50 mm depth: 50 mm power consumption: 40 w light color: white corrosion resistant: yes scratch resistant: yes certification: cree",50.0
eaf5eb7bc5b7b31c2811f47f8f5136cb,bollywood accessory woven viscose women's scarf,"['clothing', ""women's clothing"", 'accessories', 'scarves & stoles', 'bollywood accessory scarves & stoles', ""bollywood accessory woven viscose women's scarf""]",scfejr4g3t64hmzs,239.0,239.0,0.0,"key features of bollywood accessory woven viscose women's scarf fabric: viscose brand color: red,bollywood accessory woven viscose women's scarf price: rs. 239 viscose double design eternity scarf,specifications of bollywood accessory woven viscose women's scarf general details pattern woven ideal for women's occasion casual scarf details fabric viscose type scarf additional details other details stylish trendy double design eternity scarf for day & evening wear style code ba1269 in the box 1 scarf",no rating available,bollywood accessory,pattern: woven ideal for: women's occasion: casual fabric: viscose type: scarf other details: stylish trendy double design eternity scarf for day and evening wear style code: ba1269,0.0
80e9cb3d2d7f9ff7bc497c34df366d03,shopmania happy birthday gift for starting letter q ceramic mug,"['kitchen & dining', 'coffee mugs', 'shopmania coffee mugs', 'shopmania happy birthday gift for starting lette...']",mugejg6th8hh2xc6,449.0,225.0,49.89,specifications of shopmania happy birthday gift for starting letter q ceramic mug (300 ml) general type mug mug capacity 300 ml material ceramic freezer safe yes microwave safe yes dimensions diameter 80 mm weight 400 g height 95 mm width 120 mm depth 80 mm in the box sales package 1 mug,no rating available,shopmania,type: mug mug capacity: 300 ml material: ceramic freezer safe: yes microwave safe: yes diameter: 80 mm weight: 400 g height: 95 mm width: 120 mm depth: 80 mm sales package: 1 mug,49.88864142538976
2baa415ebcc4fe563ce13b50e60efc1c,shopmania happy birthday gift for starting letter g ceramic mug,"['kitchen & dining', 'coffee mugs', 'shopmania coffee mugs', 'shopmania happy birthday gift for starting lette...']",mugejg6tbvqsymup,449.0,225.0,49.89,"key features of shopmania happy birthday gift for starting letter g ceramic mug pack of 1 mug,specifications of shopmania happy birthday gift for starting letter g ceramic mug (300 ml) general type mug mug capacity 300 ml material ceramic freezer safe yes microwave safe yes dimensions diameter 80 mm weight 400 g height 95 mm width 120 mm depth 80 mm in the box sales package 1 mug",no rating available,shopmania,type: mug mug capacity: 300 ml material: ceramic freezer safe: yes microwave safe: yes diameter: 80 mm weight: 400 g height: 95 mm width: 120 mm depth: 80 mm sales package: 1 mug,49.88864142538976
903d63e2b71d692ccd628e1de516516e,chhote janab cozy mattress protector(set of 2),"['baby care', 'baby bedding', 'baby mattresses', 'chhote janab baby mattresses', 'chhote janab cozy mattress protector(set of 2) (...']",mreej2kwfdxwbwcj,399.0,320.0,19.8,"specifications of chhote janab cozy mattress protector(set of 2) (multi) baby mattress features material cotton general brand chhote janab type waterproof model name cozy mattress protector(set of 2) pattern plain model id ed104 color multi additional features soft and comfortable, waterproof, set of 2, colour may be vary. in the box sales package 2 mattress",no rating available,chhote janab,material: cotton brand: chhote janab type: waterproof model name: cozy mattress protector(set of 2) pattern: plain model id: ed104 color: multi sales package: 2 mattress,19.799498746867165
9df202d04e55fc67de9a7643a6b45707,shopmania happy birthday gift for starting letter b ceramic mug,"['kitchen & dining', 'coffee mugs', 'shopmania coffee mugs', 'shopmania happy birthday gift for starting lette...']",mugejg6srgwsszvs,449.0,225.0,49.89,"key features of shopmania happy birthday gift for starting letter b ceramic mug pack of 1 mug,specifications of shopmania happy birthday gift for starting letter b ceramic mug (300 ml) general type mug mug capacity 300 ml material ceramic freezer safe yes microwave safe yes dimensions diameter 80 mm weight 400 g height 95 mm width 120 mm depth 80 mm in the box sales package 1 mug",no rating available,shopmania,type: mug mug capacity: 300 ml material: ceramic freezer safe: yes microwave safe: yes diameter: 80 mm weight: 400 g height: 95 mm width: 120 mm depth: 80 mm sales package: 1 mug,49.88864142538976
3b512e7cdb89d76d218a026ad571a80a,anand archies girls flats,['anand archies girls flats'],sndeg6gxhrgggfyb,499.0,499.0,0.0,specifications of anand archies girls flats general ideal for girls occasion casual sandal details sole material pu type flats heel height 1 inch outer material artificial leather color pink in the box 2 sandals,no rating available,anand archies,ideal for: girls occasion: casual sole material: pu type: flats heel height: 1 inch outer material: artificial leather color: pink,0.0
958f24aa15a40ccf4cf566c6a2ae007c,anand archies girls wedges,['anand archies girls wedges'],sndeg6gxfs5ryfgk,899.0,899.0,0.0,specifications of anand archies girls wedges general ideal for girls occasion casual sandal details sole material pu type wedges heel height 2 inch outer material artificial leather color gold in the box 2 wedges,no rating available,anand archies,ideal for: girls occasion: casual sole material: pu type: wedges heel height: 2 inch outer material: artificial leather color: gold,0.0
